rootX,rootY,rootZ
-0.0670678,0.0138518,-0.0941115
-0.0374365,0.0463513,-0.0864968
0.00271201,0.0645486,-0.0903997
0.0364163,0.0413254,-0.0914528
0.0688598,-0.0271976,-0.0516025
0.0731008,-0.117901,0.0216555
0.0446463,-0.173751,0.0727327
0.0139463,-0.154597,0.0755135
-0.0139463,-0.0679243,0.0396817
-0.0449851,0.0288967,-0.0141692
-0.0700518,0.0553489,-0.0502776
-0.0702126,-0.0334245,-0.0376591
-0.0463363,-0.181826,0.00557527
-0.0203138,-0.269799,0.0323515
-0.00686905,-0.221048,0.0306087
-0.00135301,-0.0669006,0.0193586
-0.00101999,0.0921995,0.0107317
0.00551006,0.172825,0.0116495
0.0302338,0.1712,0.0118865
0.0666498,0.143175,0.000731257
0.114859,0.101574,-0.0215686
0.134749,0.0523502,-0.0415043
0.0995516,0.0149763,-0.0515702
0.0428193,-0.0142023,-0.0614068
0.0101755,-0.0450001,-0.0774814
0.0298948,-0.071348,-0.0961013
0.0657169,-0.063299,-0.103931
0.0665205,-0.024449,-0.100914
0.0101387,0.0298748,-0.0883011
-0.0850093,0.0868497,-0.0496245
-0.164255,0.114624,0.016342
-0.179732,0.115099,0.0683915
-0.135512,0.0866763,0.0755783
-0.0752168,0.0292257,0.0515633
-0.0230258,-0.0254759,0.0191042
0.0209915,-0.0550762,-0.0175725
0.0725069,-0.0416753,-0.0630846
0.137204,0.0205279,-0.113093
0.18626,0.0956742,-0.144798
0.18626,0.132947,-0.128778
0.138223,0.115301,-0.0631774
0.0680089,0.066951,0.00801206
-0.000338876,0.0272024,0.0358753
-0.0656369,0.00824929,0.0309565
-0.137209,0.000898839,0.0396281
-0.18109,0.0010255,0.0751758
-0.157387,-0.00544787,0.0996336
-0.0633435,-0.028776,0.0689429
0.0647026,-0.0750021,0.000918527
0.152216,-0.131297,-0.0355635
0.149504,-0.157201,-0.00877401
0.0623297,-0.112775,0.0497288
-0.063005,-2.98024e-07,0.0895916
-0.157724,0.112776,0.0727209
-0.178379,0.157551,-0.00666176
-0.135851,0.128849,-0.101133
-0.0752168,0.0725252,-0.145527
-0.0230258,0.0289762,-0.119794
0.0209915,0.00654877,-0.0597708
0.0725069,0.00634909,-0.0172155
0.137204,0.0284517,-0.0151033
0.18626,0.0736243,-0.0294303
0.184901,0.1383,-0.0187052
0.142374,0.180527,0.0191605
0.105112,0.157399,0.05445
0.0896752,0.0635246,0.0593371
0.0925066,-0.0621737,0.0299945
0.0691105,-0.163174,-0.00273302
-0.0142847,-0.207051,0.0016283
-0.100155,-0.209476,0.0324396
-0.107231,-0.2107,0.0441798
-0.0300547,-0.214623,0.028965
0.0712264,-0.19545,0.00737803
0.155684,-0.132401,-0.0118723
0.193182,-0.0443003,-0.034473
0.163242,0.0449759,-0.05406
0.0650356,0.129026,-0.0482973
-0.0636826,0.185273,-0.00121029
-0.157726,0.186525,0.0577638
-0.178379,0.1381,0.0884971
-0.13585,0.0679988,0.0594801
-0.0738583,-0.000325442,-0.0322785
-0.0285357,-0.0657258,-0.12784
-0.00788259,-0.137199,-0.16606
-0.00101313,-0.1809,-0.125182
0.000338883,-0.157224,-0.0426378
0,-0.0633234,0.0318325
0,0.0633231,0.0823818
0,0.157549,0.0933511
-0.00135905,0.179651,0.0583027
0.0055104,0.1304,-0.00244527
0.0302337,0.0449759,-0.051206
0.068009,-0.0449762,-0.0455463
0.107988,-0.130401,0.0217368
0.114102,-0.179651,0.103729
0.0438867,-0.157549,0.139527
-0.0782736,-0.0633234,0.105322
-0.187619,0.0646732,0.035134
-0.238321,0.152124,-0.00687101
-0.229892,0.149325,0.00188501
-0.16227,0.062224,0.0465623
-0.0597353,-0.0629742,0.0799733
0.0250205,-0.157548,0.0765476
0.0640213,-0.1783,0.0498115
0.0656381,-0.135851,0.0244088
0.0725049,-0.0737748,0.0344969
0.0922179,-0.0297982,0.0670131
0.102265,-0.00245214,0.0846021
0.0850104,0.0276745,0.0643731
0.051514,0.0739748,0.0236915
0.0220052,0.136926,-0.00611428
0.00788963,0.186175,-0.024813
-0.0068765,0.187549,-0.050693
-0.0168337,0.129952,-0.0685376
-0.0226393,0.0500986,-0.0514061
-0.013189,-0.0148526,0.00172327
0.0441798,-0.0608498,0.0715258
0.117407,-0.0771246,0.114726
0.157387,-0.0739748,0.0942661
0.126688,-0.0874765,0.0207458
0.0310368,-0.122877,-0.0461733
-0.073728,-0.141199,-0.0522841
-0.126525,-0.1162,0.00737374
-0.113845,-0.0679985,0.0935667
-0.0673277,-0.0201994,0.154405
-0.0271838,0.0150988,0.157515
-0.00822147,0.0435493,0.109033
-0.00101313,0.0636486,0.0426168
0.00169793,0.049449,-0.0142664
-0.00686946,-0.00137538,-0.055718
-0.0233643,-0.0424493,-0.0885977
-0.0446445,-0.0413227,-0.107366
-0.0633439,0.00509739,-0.103444
-0.0493981,0.071551,-0.0721443
-1.16415e-09,0.117426,-0.0163017
0.0493981,0.130049,0.0384462
0.0647029,0.106925,0.0640136
0.039473,0.0549001,0.0564335
-0.00822138,-0.0162,0.0350696
-0.06665,-0.0598509,0.00231009
-0.13687,-0.027799,-0.0464948
-0.18109,0.0558991,-0.0965078
-0.156028,0.1142,-0.127666
-0.0688535,0.109299,-0.133087
0.034469,0.0601,-0.112915
0.0842051,-0.00142455,-0.0672508
0.041516,-0.0653753,-0.0080018
-0.0504093,-0.135824,0.0414092
-0.112404,-0.186525,0.0647586
-0.108329,-0.1862,0.0677061
-0.0669948,-0.13675,0.0625535
-0.0220118,-0.0734494,0.0508973
0.0206526,-0.0284481,0.0312048
0.0725069,-0.00790239,0.0137237
0.137204,-0.00110149,0.00632348
0.18626,0.000350476,0.00166959
0.187619,0,-0.00315776
0.131353,0,0.0058922
0.0460037,0,0.0333783
-0.0504941,0,0.0513624
-0.157855,0,0.0325035
-0.258767,0,-0.0200353
-0.323464,0,-0.0804853
-0.324484,0,-0.116261
-0.254271,0,-0.108361
-0.136524,0,-0.0717739
-0.007881,0,-0.0391888
0.107313,0,-0.0259953
0.177357,0,-0.0193042
0.19076,0,-0.00576125
0.166078,0,0.0136163
0.147038,0,0.0336445
0.165399,0,0.0591705
0.194143,0,0.0894094
0.187274,0,0.107219
0.136525,0,0.0984341
0.0735193,0,0.0628525
0.0285357,0,0.0156398
0.00788259,0,-0.0274162
0.00101313,0,-0.0509416
-0.000338883,0,-0.049698
0,0,-0.0305318
0,0,-0.0100438
0,0,-0.000681766
0,0,0.00322683
0,0,0.0120905
0,0,0.0315232
0,0,0.0573969
0.00135905,-0.00135005,0.0807394
-0.00686946,0.0068003,0.0924693
-0.0220052,0.0219754,0.083419
-0.0501549,0.0516513,0.0501118
-0.0922186,0.085275,0.000161473
-0.122917,0.0995226,-0.0577567
-0.136863,0.0923006,-0.115564
-0.136863,0.0734243,-0.152766
-0.122918,0.0734512,-0.150334
-0.0918793,0.0917763,-0.111882
-0.0528663,0.102149,-0.0577563
-0.0216668,0.0849489,-0.0125735
-0.00788905,0.0516266,0.00778626
0.00415703,0.0221753,-0.00347327
0.0305728,0.00644804,-0.0406855
0.0680088,0.00124931,-0.0853249
0.10799,-0.00032425,-0.116664
0.112743,0,-0.100037
0.049397,0,-0.0155903
-0.049397,0,0.118062
-0.112743,0,0.245563
-0.108329,0,0.300994
-0.0669948,0,0.260505
-0.0220118,0,0.161085
0.0206526,0,0.0645045
0.0725069,0,0.00543291
0.137204,0,-0.014262
0.18626,0,-0.0122074
0.18626,0,-0.0071537
0.136864,0,-0.00830469
0.0731804,0.1439,0.0468436
0.0312468,-1.0073,-0.431674
