rootX,rootY,rootZ,neckX,neckY,neckZ,headX,headY,headZ,torsoX,torsoY,torsoZ,lshoulderX,lshoulderY,lshoulderZ,lelbowX,lelbowY,lelbowZ,lwristX,lwristY,lwristZ,lhandX,lhandY,lhandZ,rshoulderX,rshoulderY,rshoulderZ,relbowX,relbowY,relbowZ,rwristX,rwristY,rwristZ,rhandX,rhandY,rhandZ
0,0,0,-0.0483421,0.00121185,-0.6637,0,0,0,0,0,0,-0.797779,0.211725,-0.333937,-1.33086e-08,0.152232,-2.02949e-13,0,0,0,0,0,0,-1.1343,0.22842,0.363948,0,-0.402764,0,0,0,0,0,0,0
0,0,0,-0.17751,0.00200798,-0.370621,0,0,0,0,0,0,-0.460901,0.0369379,-0.319777,-1.33363e-08,0.15255,-1.45217e-13,0,0,0,0,0,0,-0.758168,0.0967514,0.186245,0,-0.252494,0,0,0,0,0,0,0
0,0,0,-0.288621,0.00107773,-0.143095,0,0,0,0,0,0,-0.0760687,-0.183399,-0.28905,-2.26955e-08,0.259607,2.46025e-13,0,0,0,0,0,0,-0.224233,-0.0348982,0.0822429,0,-0.0424089,0,0,0,0,0,0,0
0,0,0,-0.339118,0.000203747,-0.0393605,0,0,0,0,0,0,0.13146,-0.216727,-0.302033,-2.16595e-08,0.247756,2.11386e-13,0,0,0,0,0,0,0.242231,-0.115056,0.0408947,0,0.113306,0,0,0,0,0,0,0
0,0,0,-0.354817,-1.47037e-05,-0.00506756,0,0,0,0,0,0,0.0989567,0.0128408,-0.383574,-7.11255e-10,0.00813541,-2.45304e-13,0,0,0,0,0,0,0.514442,-0.172179,0.0476872,0,0.215905,0,0,0,0,0,0,0
0,0,0,-0.333863,-1.97048e-05,0.00169494,0,0,0,0,0,0,-0.119032,0.348189,-0.498121,2.74009e-08,-0.31343,-1.97176e-13,0,0,0,0,0,0,0.59966,-0.190393,0.083642,0,0.250408,0,0,0,0,0,0,0
0,0,0,-0.277364,-6.62897e-10,-5.98459e-08,0,0,0,0,0,0,-0.399364,0.639714,-0.554518,4.97919e-08,-0.569554,-1.1724e-13,0,0,0,0,0,0,0.578948,-0.193321,0.122562,0,0.258316,0,0,0,0,0,0,0
0,0,0,-0.205457,-9.76294e-10,3.65957e-14,0,0,0,0,0,0,-0.64044,0.751748,-0.515409,5.78386e-08,-0.661596,2.34479e-13,0,0,0,0,0,0,0.519826,-0.191527,0.141456,0,0.25069,0,0,0,0,0,0,0
0,0,0,-0.149619,-7.10965e-10,8.28504e-15,0,0,0,0,0,0,-0.700919,0.653438,-0.388496,4.94896e-08,-0.566095,-7.81597e-14,0,0,0,0,0,0,0.441332,-0.150346,0.117943,0,0.197145,0,0,0,0,0,0,0
0,0,0,-0.131161,-6.23259e-10,1.09253e-14,0,0,0,0,0,0,-0.573903,0.428526,-0.236062,3.1389e-08,-0.359048,1.56319e-13,0,0,0,0,0,0,0.335341,-0.0979147,0.0726267,0,0.130252,0,0,0,0,0,0,0
0,0,0,-0.123696,-5.87781e-10,-1.01932e-14,0,0,0,0,0,0,-0.354302,0.183779,-0.123222,1.30234e-08,-0.148971,-9.32587e-14,0,0,0,0,0,0,0.17398,-0.054977,0.0530963,0,0.0705289,0,0,0,0,0,0,0
