RootX,RootY,RootZ,neckX,neckY,neckZ,headX,headY,headZ,torsoX,torsoY,torsoZ,lshoulderX,lshoulderY,lshoulderZ,lelbowX,lelbowY,lelbowZ,lwristX,lwristY,lwristZ,lhandX,lhandY,lhandZ,rshoulderX,rshoulderY,rshoulderZ,relbowX,relbowY,relbowZ,rwristX,rwristY,rwristZ,rhandX,rhandY,rhandZ
1.25277,16.8851,508.93,10.0028,-2.18088e-08,-7.88296e-09,1.35333,1.28615e-08,1.39677e-11,0,0,0,-0.0515433,22.1452,53.0221,-8.71631,-57.1212,-4.13396,23.8061,36.9916,-4.66043,11.903,18.1101,-2.86881,-155.511,-31.8142,-68.1676,-70.2752,134.75,-71.6746,31.3242,87.6302,-44.689,15.6621,43.0041,-21.3798
-7.16791,1.3319,516.397,11.2102,-1.87091e-08,7.8507e-08,1.92765,1.72799e-08,4.12119e-08,0,0,0,-38.7269,17.0329,55.3767,-13.6278,-15.2286,-1.49899,25.7746,9.51116,-3.05728,12.8873,4.55237,-2.11812,-44.6651,-72.9542,-23.8235,-67.256,8.34815,-66.7205,6.01482,-5.67941,-41.1616,3.00741,-2.87437,-19.5334
-9.61562,16.8429,513.44,15.0928,2.73564e-08,-1.30116e-06,3.77746,4.95375e-08,-6.17395e-07,0,0,0,-74.4739,7.8169,40.0799,-25.0339,42.4993,12.084,21.8589,-28.3645,5.8816,10.9295,-14.1361,2.29806,-45.2535,-1.96956,-12.3885,-20.6241,-28.5279,-21.485,-0.938186,18.2791,-11.709,-0.469093,8.87071,-5.06137
-9.44524,21.3359,504.185,18.7859,-2.9081e-08,4.17902e-06,5.53343,3.00932e-08,1.99831e-06,0,0,0,-86.6152,-3.66939,18.7548,-31.7709,78.5821,24.0772,14.8896,-52.0668,13.9157,7.44481,-25.8391,6.31218,-3.28084,65.3297,-11.1807,40.9037,-12.7981,36.5771,-12.5601,8.02316,25.9626,-6.28005,3.83083,13.404
-3.26379,15.8799,495.281,21.7426,-2.2453e-07,6.25445e-06,6.93423,-6.06062e-08,2.98876e-06,0,0,0,-61.108,-6.18181,-0.511209,-24.9985,63.5917,24.4317,5.16192,-42.3078,14.4118,2.58096,-21.0457,6.63852,36.3111,127.104,-25.0835,97.8078,4.62016,90.8594,-25.2639,-3.10537,61.1094,-12.6319,-1.5599,30.6077
5.71168,12.2453,488.308,18.6847,-2.21113e-07,-7.98655e-06,5.46009,-1.2772e-07,-3.81335e-06,0,0,0,-15.698,-4.43883,-9.1978,-7.61133,18.1731,12.528,-3.77352,-12.5931,6.8342,-1.88676,-6.40841,2.97056,4.68966,171.289,-45.3645,120.002,-39.4012,115.383,-30.9529,26.0907,76.782,-15.4765,12.9495,38.212
10.538,17.952,480.203,7.75672,8.48329e-08,-5.87449e-06,0.227889,3.52914e-08,-2.80508e-06,0,0,0,-0.532298,-8.10244,5.83443,5.31952,-4.75696,-4.54938,-1.84455,2.41305,-4.34641,-0.922273,0.984262,-2.53854,-90.2005,161.911,-56.9534,83.5855,-124.644,91.428,-17.3338,82.2082,60.8164,-8.66692,40.6928,30.2514
6.12306,21.725,474.216,-3.26643,1.12269e-07,5.09837e-06,-5.04694,5.38759e-08,2.43418e-06,0,0,0,-21.9709,-11.5778,35.8236,6.27473,2.02031,-18.3731,9.92341,-2.07408,-13.5463,4.9617,-1.24256,-7.11524,-136.792,73.6547,-52.2046,6.2936,-139.736,34.5466,14.3161,92.27,23.5422,7.15803,45.6975,11.8706
-1.70946,14.605,474.705,-4.89775,-1.40239e-08,4.36692e-07,-5.83434,-6.52281e-09,2.08384e-07,0,0,0,-38.9284,-22.1613,51.0995,10.3108,15.7532,-29.1413,14.2524,-11.1398,-20.596,7.12622,-5.73382,-10.5878,-70.1304,-31.7204,-26.0714,-44.9194,-49.9959,-14.1292,30.7933,33.635,-8.41132,15.3967,16.8391,-3.90085
-6.16899,5.78657,478.575,2.75984,-2.84068e-08,-1.17084e-06,-2.1842,-1.39568e-08,-5.58819e-07,0,0,0,-26.3557,-41.899,24.5045,23.3872,25.9674,-28.157,-1.42105,-17.9005,-19.554,-0.710524,-9.08925,-9.95641,7.69285,-64.5894,8.06016,-40.8652,24.9192,-31.7501,18.0355,-15.175,-20.2201,9.01777,-7.14077,-9.801
